id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
C0005,Benhima,Houda,houda.benhima99@gmail.com,1993-05-11,h,casa,0656413953,2021-10-26,direct
C0769,Lahlou,Mehdi,mehdi.lahlou52@yahoo.fr,2004-09-07,male,CASA,0791128981,2022-06-17,google
C0643,Fassi,Hamza,hamza.fassi48@yahoo.fr,1992-07-03,Homme,Agadir,0594062607,2022-11-14,tiktok
C0965,Filali,Nabil,nabil.filali68@gmail.com,1975-02-27,Homme,Casablanca,0542877383,2023-02-12,email_marketing
C0613,Berrada,Laila,laila.berrada85@gmail.com,1989-04-22,1,TNG,0757998028,2020-12-31,direct
C0739,Lahlou,Nadia,nadia.lahlou99@hotmail.com,1969-12-11,male,AGADIR,0658886367,2021-10-16,email_marketing
C0547,Squalli,Saad,saad.squalli63@hotmail.com,1980-02-18,h,Marrakech,0798831030,2023-03-27,google
C0726,Berrada,Houda,houda.berrada50@outlook.com,1998-12-01,male,tanger,0762268171,2021-09-29,bouche_a_oreille
C0986,Kettani,Sanaa,sanaa.kettani97@gmail.com,1999-05-24,h,Meknes,0705612996,2023-02-23,bouche_a_oreille
C0684,Hajji,Saad,saad.hajji70@yahoo.fr,2006-06-21,1,Tanger,0705349678,2020-03-22,google
C0099,Fassi,Mohammed,mohammed.fassi31@hotmail.com,2006-02-18,female,rabat,0790927557,2020-05-17,instagram
C0805,Chraibi,Rachid,rachid.chraibi23@outlook.com,1969-10-23,1,Oujda,0682709081,2023-03-21,bouche_a_oreille
C0728,Cherkaoui,Amine,amine.cherkaoui43@hotmail.com,1984-08-29,h,TNG,0668612059,2023-12-29,bouche_a_oreille
C0574,Benhima,Zineb,zineb.benhima14@outlook.com,1973-05-30,m,AGADIR,0798373543,2023-04-09,tiktok
C0407,Sefrioui,Sara,sara.sefrioui61@outlook.com,1966-10-11,Homme,fes,0542711477,2021-12-30,google
C0503,Berrada,Fatima,fatima.berrada27@yahoo.fr,2003-10-09,0,Rabat,0581705802,2021-08-04,bouche_a_oreille
C0048,Tahiri,Ilias,ilias.tahiri12@yahoo.fr,1969-12-25,Femme,agadir,0590490278,2020-02-22,direct
C0033,Filali,Fatima,fatima.filali93@yahoo.fr,1965-05-21,Femme,Meknes,0729806990,2022-04-08,instagram
C0780,Benjelloun,Hamza,hamza.benjelloun17@,1967-04-20,male,casa,0711842547,2023-01-17,email_marketing
C0840,Cherkaoui,Ghita,ghita.cherkaoui58@,2027-04-18,Femme,Tnja,0566025626,2022-08-09,bouche_a_oreille
C0201,Benhima,Ghita,ghita.benhima24@hotmail.com,1966-07-29,f,meknes,0752704774,2022-03-04,google
C0135,Sefrioui,Omar,omar.sefrioui43@hotmail.com,1994-08-24,h,Tanger,0631739363,2021-03-03,tiktok
C0028,Lahlou,Loubna,loubna.lahlou61@gmail.com,2007-03-31,1,Fès,0793676320,2021-05-16,instagram
C0947,Filali,Aicha,aicha.filali42@gmail.com,1969-01-22,female,MEKNES,0757385736,2021-05-16,tiktok
C0231,Sefrioui,Laila,laila.sefrioui41@gmail.com,2002-08-12,female,fes,0501660880,2022-07-04,instagram
C0490,Chraibi,Saad,saad.chraibi81@hotmail.com,1989-09-14,1,tanger,0633423425,2021-02-02,tiktok
C0773,Hajji,Youssef,youssef.hajji47@gmail.com,1960-05-27,1,kenitra,0607346549,2021-01-06,bouche_a_oreille
C0379,Sefrioui,Soukaina,soukaina.sefrioui91@outlook.com,1978-09-05,m,Casablanca,0770165804,2020-10-10,email_marketing
C0289,Squalli,Youssef,youssef.squalli58@hotmail.com,1967-09-12,f,Oujda,0573502080,2023-06-19,google
C0419,Kettani,Karim,karim.kettani32@hotmail.com,1999-01-17,f,Fès,0786603242,2020-02-26,instagram
C0675,Tazi,Karim,karim.tazi74outlook.com,1993-07-11,f,MARRAKECH,0518097887,2022-10-28,bouche_a_oreille
C0392,Cherkaoui,Laila,laila.cherkaoui18@gmail.com,1997-09-20,Homme,Tnja,0647851961,2022-04-28,instagram
C0593,Berrada,Hamza,hamza.berrada67@hotmail.com,1974-06-24,h,Fès,0654596063,2023-08-27,google
C0499,Filali,Laila,laila.filali61@yahoo.fr,1970-06-01,male,MEKNES,0733373898,2020-01-25,email_marketing
C0139,Kettani,Zineb,zineb.kettani28@outlook.com,1963-02-16,f,rabat,0699770088,2020-01-19,email_marketing
C0063,Filali,Khadija,khadija.filali61@gmail.com,2001-05-14,Femme,Agadir,0559317461,2021-04-23,google
C0472,Naciri,Omar,omar.naciri58@gmail.com,1988-07-11,1,MEKNES,0583258238,2022-04-13,email_marketing
C0648,Squalli,Sara,sara.squalli86@hotmail.com,1970-08-23,f,Fes,0717662047,2022-01-22,instagram
C0129,Benjelloun,Othmane,othmane.benjelloun68@yahoo.fr,1996-07-24,f,oujda,0600478686,2022-03-15,google
C1041,Hajji,Nadia,nadia.hajji27@gmail.com,1975-01-14,male,TNG,0581794695,2023-11-26,bouche_a_oreille
C0521,Filali,Fatima,fatima.filali69@yahoo.fr,2002-11-22,male,MARRAKECH,0524674746,2023-05-03,tiktok
C0839,Mansouri,Imane,imane.mansouri64@hotmail.com,1985-08-26,female,Kenitra,0758339205,2022-01-28,email_marketing
C1032,Hajji,Mohammed,mohammed.hajji65@outlook.com,1973-12-06,Homme,kenitra,0611823398,2020-02-05,bouche_a_oreille
C0065,Alaoui,Sara,sara.alaoui31@hotmail.com,1994-09-11,Femme,TNG,0558506431,2022-06-29,email_marketing
C0813,Lahlou,Soukaina,soukaina.lahlou81@outlook.com,1991-06-24,female,tanger,0572311127,2020-01-22,instagram
C0015,Naciri,Imane,imane.naciri28@gmail.com,1999-01-18,female,marrakech,0580500978,2021-08-30,tiktok
C0157,Sefrioui,Mehdi,mehdi.sefrioui28@yahoo.fr,1984-04-26,male,Casablanca,0519182553,2023-12-14,email_marketing
C0041,Naciri,Houda,houda.naciri35@hotmail.com,1985-05-04,Femme,Casablanca,0613518233,2022-07-18,direct
C0493,Naciri,Nabil,nabil.naciri7@hotmail.com,1998-11-09,Homme,MEKNES,0689731791,2021-05-21,google
C0380,Mrabet,Imane,imane.mrabet11@hotmail.com,1972-01-16,h,oujda,0685016579,2023-11-03,instagram
C0188,Berrada,Ilias,ilias.berrada5@yahoo.fr,1990-09-11,Homme,AGADIR,0776870146,2020-10-31,google
C0764,Hajji,Ilias,ilias.hajji5@hotmail.com,2006-07-08,Femme,kenitra,0574951191,2022-06-14,tiktok
C0217,Lahlou,Mehdi,mehdi.lahlou68@hotmail.com,2000-05-11,h,FES,0622356972,2022-02-20,bouche_a_oreille
C0922,Hajji,Mehdi,mehdi.hajji88@hotmail.com,1995-02-10,0,Marrakech,0789993607,2021-11-11,direct
C0792,Benjelloun,Laila,laila.benjelloun46@yahoo.fr,1977-03-16,1,RABAT,0711659726,2021-11-14,google
C0053,Mrabet,Loubna,loubna.mrabet36@outlook.com,1961-02-24,h,RABAT,0540449972,2020-05-22,email_marketing
C0879,Benhima,Saad,saad.benhima41@yahoo.fr,2007-11-19,h,MEKNES,0733777312,2020-10-07,email_marketing
C0338,Fassi,Hassan,hassan.fassi80@gmail.com,1991-02-28,1,CASA,0558542493,2020-02-01,google
C0749,Benjelloun,Hajar,hajar.benjelloun68@outlook.com,1976-06-03,male,Casablanca,0760153433,2020-12-12,google
C0720,Sefrioui,Khadija,khadija.sefrioui32@,2027-04-18,male,oujda,0795764038,2022-08-27,instagram
C0725,Benjelloun,Rachid,rachid.benjelloun77outlook.com,1976-04-30,Femme,TANGER,0532730346,2023-06-04,instagram
C0296,Sefrioui,Loubna,loubna.sefrioui94@outlook.com,1973-11-04,1,Casablanca,0582182744,2021-10-24,tiktok
C0702,Mansouri,Hajar,hajar.mansouri19@hotmail.com,1971-06-04,Femme,Marrakech,0539589477,2020-12-05,google
C0252,Benali,Zineb,zineb.benali95@outlook.com,1993-01-03,Femme,Casablanca,0725777547,2023-12-29,tiktok
C0727,Filali,Othmane,othmane.filali74@outlook.com,1997-11-13,m,agadir,0707660464,2020-09-20,direct
C0462,Bouzidi,Khadija,khadija.bouzidi94@outlook.com,1979-05-13,male,Meknes,0628277288,2022-09-29,instagram
C0456,Alaoui,Laila,laila.alaoui92@hotmail.com,1972-04-02,1,FES,0784550489,2023-07-17,google
C0271,Benali,Khadija,khadija.benali14@gmail.com,1996-09-29,Homme,Marrakech,0751848947,2022-11-02,email_marketing
C0816,Mrabet,Mehdi,mehdi.mrabet99@yahoo.fr,1965-08-19,m,oujda,0709025425,2021-01-22,email_marketing
C0863,Lahlou,Soukaina,soukaina.lahlou84@gmail.com,1963-09-17,0,MEKNES,0568730451,2020-01-04,tiktok
C0270,Sefrioui,Houda,houda.sefrioui9@,1975-04-24,0,MARRAKECH,0789554393,2023-12-12,email_marketing
C1024,Alaoui,Omar,omar.alaoui57@gmail.com,1995-12-15,1,MEKNES,0521416141,2022-04-17,bouche_a_oreille
C0202,Alaoui,Khadija,khadija.alaoui11@hotmail.com,1963-05-28,1,kenitra,0569380686,2020-07-17,tiktok
C0162,Hajji,Hajar,hajar.hajji70@hotmail.com,1972-03-04,f,MARRAKECH,0678361340,2021-07-02,email_marketing
C0556,Naciri,Imane,imane.naciri88@gmail.com,1992-05-23,Femme,Agadir,0728321528,2022-12-17,bouche_a_oreille
C0730,Benali,Laila,laila.benali46@outlook.com,1991-01-26,h,Tanger,0754091508,2021-08-23,direct
C0402,Benhima,Nabil,nabil.benhima94@yahoo.fr,1986-02-05,Femme,Marrakech,0511908334,2022-10-22,google
C0703,Fassi,Ghita,ghita.fassi41@outlook.com,1974-09-01,1,Casablanca,0671043318,2020-01-21,email_marketing
C0477,Cherkaoui,Ahmed,ahmed.cherkaoui29@gmail.com,1995-09-11,Femme,Kenitra,0753194337,2020-01-20,bouche_a_oreille
C0822,Filali,Meryem,meryem.filali86@outlook.com,1984-11-07,female,Tnja,0583333939,2021-10-29,bouche_a_oreille
C0772,Benali,Amine,amine.benali89@outlook.com,1975-02-11,1,Kenitra,0609345962,2020-10-14,email_marketing
C0106,Mrabet,Youssef,youssef.mrabet11@gmail.com,1972-04-10,Femme,AGADIR,0543969078,2020-02-28,bouche_a_oreille
C0566,Alaoui,Youssef,youssef.alaoui28@hotmail.com,2004-05-20,m,fes,0791624755,2021-10-20,bouche_a_oreille
C0390,Hajji,Amine,amine.hajji11@,1991-01-17,0,agadir,0518637599,2020-02-16,tiktok
C0002,Naciri,Tariq,tariq.naciri36@gmail.com,1993-09-09,male,Kenitra,0665423511,2023-04-21,email_marketing
C1009,Lahlou,Loubna,loubna.lahlou36@outlook.com,1960-10-26,male,AGADIR,0640142473,2020-06-04,instagram
C1044,Alaoui,Zineb,zineb.alaoui16hotmail.com,1988-06-22,f,TNG,0543368750,2020-05-25,tiktok
C0562,Filali,Hajar,hajar.filali17@yahoo.fr,2001-02-28,1,rabat,0503056906,2020-02-13,email_marketing
C0932,Fassi,Amine,amine.fassi93@hotmail.com,1976-07-21,female,TNG,0505348640,2023-02-03,instagram
C0081,Sefrioui,Sanaa,sanaa.sefrioui57@gmail.com,1967-11-23,Femme,fes,0744905814,2020-11-05,email_marketing
C0206,Naciri,Soukaina,soukaina.naciri84@outlook.com,1981-12-15,Femme,marrakech,0570246299,2022-02-23,direct
C0035,Kettani,Rachid,rachid.kettani32@yahoo.fr,1967-04-13,f,Meknes,0692327193,2020-03-04,email_marketing
C0943,Tahiri,Zineb,zineb.tahiri76@outlook.com,1977-08-02,m,rabat,0737347642,2020-05-13,email_marketing
C0776,Bouzidi,Mehdi,mehdi.bouzidi17@yahoo.fr,2000-01-03,0,casa,0511649133,2022-11-20,bouche_a_oreille
C0509,Benali,Fatima,fatima.benali42@outlook.com,2000-04-26,Homme,fes,0711837274,2020-10-06,google
C0428,Tazi,Ilias,ilias.tazi22@gmail.com,1995-12-13,female,Fes,0569421529,2023-12-07,instagram
C0455,Tahiri,Houda,houda.tahiri4@outlook.com,1974-05-17,female,Tnja,0681155626,2022-01-10,instagram
C1038,Lahlou,Loubna,loubna.lahlou90@yahoo.fr,2005-02-12,0,Fes,0506501917,2020-08-28,tiktok
C0367,Sefrioui,Nabil,nabil.sefrioui77@yahoo.fr,2002-02-25,f,TANGER,0665651982,2022-10-15,bouche_a_oreille
C0092,Squalli,Aicha,aicha.squalli31@outlook.com,1989-02-24,0,AGADIR,0571179808,2020-04-07,tiktok
C0340,Benjelloun,Khadija,khadija.benjelloun98@gmail.com,1987-01-17,Homme,Kenitra,0792171747,2023-12-31,email_marketing
C0898,Berrada,Ghita,ghita.berrada92@gmail.com,2007-01-13,0,TANGER,0642817852,2023-05-19,google
C0565,Kettani,Imane,imane.kettani8@outlook.com,1986-09-22,0,AGADIR,0641454563,2022-09-08,bouche_a_oreille
C0346,Fassi,Soukaina,soukaina.fassi7@gmail.com,2004-10-16,Homme,Oujda,0551403696,2023-01-29,direct
C0777,Squalli,Tariq,tariq.squalli76@hotmail.com,1962-09-10,Femme,Kenitra,0656529060,2023-09-30,google
C0242,Mrabet,Hamza,hamza.mrabet46@gmail.com,1976-07-11,Homme,kenitra,0558328182,2023-01-31,email_marketing
C0014,Naciri,Mohammed,mohammed.naciri53@outlook.com,2002-12-24,m,fes,0660260647,2020-12-06,bouche_a_oreille
C0316,Squalli,Karim,karim.squalli27@yahoo.fr,1979-07-27,Femme,marrakech,0532482629,2020-09-26,google
C0601,Bouzidi,Meryem,meryem.bouzidi56@hotmail.com,1964-02-11,h,Oujda,0560893199,2023-11-27,google
C0388,Fassi,Laila,laila.fassi95@hotmail.com,1988-02-08,female,AGADIR,0547492975,2020-01-09,direct
C0274,Lahlou,Mehdi,mehdi.lahlou27@yahoo.fr,1961-01-01,0,CASA,0695211179,2021-06-27,instagram
C0167,Sefrioui,Hajar,hajar.sefrioui88@gmail.com,1971-08-27,1,tanger,0670127706,2021-12-04,google
C0841,Berrada,Karim,karim.berrada13@gmail.com,1971-01-28,1,Fes,0724530762,2021-03-20,bouche_a_oreille
C0021,Benjelloun,Nabil,nabil.benjelloun6@hotmail.com,1998-09-17,h,rabat,0653315869,2020-09-18,direct
C0647,Naciri,Nabil,nabil.naciri85@gmail.com,1968-05-19,Homme,FES,0602232883,2022-06-18,email_marketing
C0819,Filali,Mohammed,mohammed.filali99@gmail.com,1972-04-02,m,MEKNES,0609810796,2022-03-04,bouche_a_oreille
C0485,Benali,Sanaa,sanaa.benali25@gmail.com,1974-11-14,female,TNG,0691939284,2023-04-18,bouche_a_oreille
C1043,Benhima,Sanaa,sanaa.benhima84@outlook.com,2002-04-15,Femme,casa,0781579812,2021-08-22,google
C0505,Cherkaoui,Saad,saad.cherkaoui58@gmail.com,1996-04-22,Homme,Meknes,0793859777,2020-10-19,tiktok
C0832,Filali,Imane,imane.filali53@hotmail.com,1984-08-09,Femme,Tnja,0748374417,2022-05-19,direct
C0244,Mansouri,Mohammed,mohammed.mansouri70@hotmail.com,2000-10-09,male,Tanger,0558877043,2021-06-09,bouche_a_oreille
C0567,Benali,Ahmed,ahmed.benali95@hotmail.com,1999-11-07,h,oujda,0589534396,2022-01-08,instagram
C0876,Benjelloun,Meryem,meryem.benjelloun89@hotmail.com,2006-04-26,male,AGADIR,0516704686,2022-12-11,instagram
C0563,Bouzidi,Sara,sara.bouzidi20@yahoo.fr,1980-12-24,f,casa,0714363718,2023-06-18,tiktok
C1026,Kettani,Khadija,khadija.kettani58@yahoo.fr,1982-11-05,Homme,Tnja,0798485833,2021-08-25,google
C0687,Filali,Amine,amine.filali61@yahoo.fr,1965-01-23,0,fes,0674231830,2021-06-27,email_marketing
C0958,Lahlou,Meryem,meryem.lahlou12@yahoo.fr,1993-05-04,1,Agadir,0716815724,2023-07-27,bouche_a_oreille
C0190,Kettani,Khadija,khadija.kettani68@hotmail.com,1991-03-29,m,Kenitra,0532133480,2022-08-24,google
C0976,Tahiri,Hamza,hamza.tahiri78@yahoo.fr,1998-02-04,0,TANGER,0674556114,2021-03-17,instagram
C0700,Kettani,Sanaa,sanaa.kettani66gmail.com,1890-01-01,Femme,TNG,0716202812,2022-09-16,google
C0511,Alaoui,Mehdi,mehdi.alaoui14@outlook.com,1966-05-29,h,Oujda,0770900633,2023-09-13,bouche_a_oreille
C0475,Cherkaoui,Laila,laila.cherkaoui44yahoo.fr,1992-05-22,Homme,Fès,0550209700,2021-10-20,direct
C0857,Filali,Mohammed,mohammed.filali98@hotmail.com,1961-01-19,f,Meknes,0539457039,2021-02-13,bouche_a_oreille
C0748,Kettani,Sara,sara.kettani19@gmail.com,1994-07-02,m,Casablanca,0788679252,2021-09-12,tiktok
C0253,Mrabet,Youssef,youssef.mrabet26@hotmail.com,1991-02-15,f,oujda,0511080996,2023-01-08,tiktok
C0022,Kettani,Ilias,ilias.kettani23@hotmail.com,1996-09-26,1,kenitra,0734216073,2020-02-20,google
C0460,Squalli,Rachid,rachid.squalli18@outlook.com,1965-07-14,Homme,Marrakech,0531589357,2023-10-09,instagram
C0277,Mrabet,Nadia,nadia.mrabet31@hotmail.com,1996-07-19,Homme,fes,0555276365,2021-06-22,bouche_a_oreille
C0956,Fassi,Hamza,hamza.fassi15@outlook.com,1993-05-03,m,Fes,0592082832,2022-12-28,google
C0386,Berrada,Meryem,meryem.berrada24@yahoo.fr,1962-08-03,1,Meknes,0522310592,2021-08-07,email_marketing
C0806,Benjelloun,Aicha,aicha.benjelloun13@outlook.com,1970-08-10,1,CASA,0529578671,2020-12-08,direct
C0344,Naciri,Nadia,nadia.naciri52@gmail.com,1980-01-30,f,Agadir,0696570132,2021-09-22,tiktok
C0770,Bouzidi,Ahmed,ahmed.bouzidi25@yahoo.fr,1960-11-23,Femme,TANGER,0557481700,2022-04-30,email_marketing
C0131,Alaoui,Omar,omar.alaoui28@gmail.com,1980-01-01,male,Tnja,0543959953,2023-01-10,bouche_a_oreille
C0872,Chraibi,Omar,omar.chraibi78@outlook.com,1983-11-08,female,tanger,0748739610,2021-05-09,direct
C0088,Cherkaoui,Laila,laila.cherkaoui61@yahoo.fr,1973-12-30,0,rabat,0597746886,2021-09-25,google
C0331,Mrabet,Hamza,hamza.mrabet45@yahoo.fr,1982-04-06,male,Tanger,0534414488,2021-11-14,bouche_a_oreille
C0467,Chraibi,Hajar,hajar.chraibi70@gmail.com,2003-01-16,h,marrakech,0537801820,2023-06-21,bouche_a_oreille
C0122,Lahlou,Sara,sara.lahlou83@hotmail.com,1987-02-04,f,Oujda,0605493296,2022-07-28,email_marketing
C1045,Naciri,Rachid,rachid.naciri79hotmail.com,1890-01-01,male,Marrakech,0614138113,2020-04-29,tiktok
C0861,Bouzidi,Ilias,ilias.bouzidi93@yahoo.fr,2008-02-25,1,Fès,0584409712,2020-06-25,google
